Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,OrderYear,OrderMonth
10/23/1905,CA-2017-167381,9/22/2017,9/24/2017,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,11/28/2033,Central,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,8/28/1900,1/2/1900,1/0/1900,2/10/1900,17.00%,2017,September
10/24/1905,CA-2017-167381,9/22/2017,9/24/2017,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,11/28/2033,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,1/27/1900,1/9/1900,1/0/1900,1/13/1900,48.00%,2017,September
10/25/1905,CA-2017-144862,12/1/2017,12/5/2017,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,5/29/1952,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,4/13/1900,1/5/1900,1/0/1900,2/4/1900,33.75%,2017,December
10/26/1905,CA-2017-144862,12/1/2017,12/5/2017,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,5/29/1952,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",3/2/1900,1/7/1900,1/0/1900,1/9/1900,15.00%,2017,December
10/27/1905,CA-2014-126032,6/23/2014,6/28/2014,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Philadelphia,Pennsylvania,5/29/1952,East,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,3/26/1900,1/3/1900,1/0/1900,1/1/1900,1.25%,2014,June
10/28/1905,CA-2015-134859,10/4/2015,10/9/2015,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,5/20/1952,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",3/4/1900,1/3/1900,1/0/1900,1/6/1900,10.00%,2015,October
10/29/1905,CA-2015-134859,10/4/2015,10/9/2015,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,5/20/1952,East,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,1/20/1900,1/4/1900,1/0/1900,1/7/1900,35.00%,2015,October
10/30/1905,US-2014-114188,5/20/2014,5/22/2014,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,6/16/1910,East,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,2/2/1900,1/4/1900,1/0/1900,1/9/1900,28.00%,2014,May
10/31/1905,US-2014-114188,5/20/2014,5/22/2014,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,6/16/1910,East,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",2/7/1900,1/9/1900,1/0/1900,1/11/1900,31.00%,2014,May
11/1/1905,US-2014-114188,5/20/2014,5/22/2014,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,6/16/1910,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,5/18/1900,1/7/1900,1/0/1900,2/29/1900,43.00%,2014,May
11/2/1905,CA-2015-156524,11/20/2015,11/26/2015,Standard Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,5/29/1927,East,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",1/19/1900,1/3/1900,1/0/1900,1/9/1900,46.00%,2015,November
11/3/1905,CA-2015-122210,11/30/2015,12/4/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,5/20/1952,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,5/31/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-80.00%,2015,November
11/4/1905,CA-2015-122210,11/30/2015,12/4/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,5/20/1952,East,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,1/10/1900,1/7/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-22.50%,2015,November
11/5/1905,CA-2015-122210,11/30/2015,12/4/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,5/20/1952,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,4/3/1900,1/4/1900,1/0/1900,1/15/1900,16.67%,2015,November
11/6/1905,CA-2015-156377,12/31/2015,1/5/2016,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,6/24/2105,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",1/14/1900,1/5/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-77.50%,2015,December
11/7/1905,CA-2015-156377,12/31/2015,1/5/2016,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,6/24/2105,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,1/3/1900,1/4/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-160.00%,2015,December
11/8/1905,US-2017-157896,11/16/2017,11/16/2017,Same Day,CB-12415,Christy Brittain,Consumer,United States,New York City,New York,5/27/1927,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,5/25/1900,1/3/1900,1/0/1900,3/13/1900,50.00%,2017,November
11/9/1905,CA-2014-159520,6/6/2014,6/11/2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,8/26/1931,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,5/28/1900,1/9/1900,1/0/1900,2/19/1900,33.75%,2014,June
11/10/1905,CA-2014-159520,6/6/2014,6/11/2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,8/26/1931,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,1/17/1900,1/2/1900,1/0/1900,1/4/1900,26.00%,2014,June
11/11/1905,CA-2014-159520,6/6/2014,6/11/2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,8/26/1931,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",9/17/1902,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-35.00%,2014,June
11/12/1905,CA-2016-155481,9/1/2016,9/5/2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,5/26/1952,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",1/30/1900,1/6/1900,1/0/1900,1/9/1900,32.50%,2016,September
11/13/1905,CA-2016-155481,9/1/2016,9/5/2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,5/26/1952,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,1/23/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-20.00%,2016,September
11/14/1905,CA-2016-155481,9/1/2016,9/5/2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,5/26/1952,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,1/16/1900,1/7/1900,1/0/1900,1/5/1900,32.50%,2016,September
11/15/1905,US-2016-152051,6/25/2016,6/29/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,8/24/1947,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",2/25/1901,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-4.29%,2016,June
11/16/1905,US-2016-152051,6/25/2016,6/29/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,8/24/1947,East,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,2/7/1900,1/4/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-73.33%,2016,June
11/17/1905,US-2016-152051,6/25/2016,6/29/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,8/24/1947,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",9/10/1900,1/6/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-20.00%,2016,June
11/18/1905,CA-2014-141607,12/12/2014,12/17/2014,Standard Class,WB-21850,William Brown,Consumer,United States,Concord,California,10/14/2158,West,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,2/12/1900,1/1/1900,1/0/1900,1/4/1900,10.00%,2014,December
11/19/1905,CA-2017-102771,3/31/2017,4/5/2017,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,6/22/1927,East,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,3/24/1900,1/5/1900,1/0/1900,1/22/1900,26.00%,2017,March
11/20/1905,US-2017-139969,11/19/2017,11/26/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,College Station,Texas,2/11/2113,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,8/20/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-22.86%,2017,November
11/21/1905,CA-2014-167360,11/24/2014,11/29/2014,Second Class,RB-19435,Richard Bierner,Consumer,United States,Saint Louis,Missouri,10/19/2072,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,4/20/1900,1/7/1900,1/0/1900,2/12/1900,39.00%,2014,November
11/22/1905,CA-2015-123505,11/22/2015,11/26/2015,Standard Class,AR-10540,Andy Reiter,Consumer,United States,Quincy,Massachusetts,12/8/1905,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,1/14/1900,1/3/1900,1/0/1900,1/7/1900,47.00%,2015,November
11/23/1905,CA-2016-117282,7/14/2016,7/18/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,5/27/1927,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,1/14/1900,1/2/1900,1/0/1900,1/5/1900,36.25%,2016,July
11/24/1905,US-2016-120460,4/30/2016,5/5/2016,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Dallas,Texas,7/24/2105,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,1/22/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-45.00%,2016,April
11/25/1905,CA-2016-111115,7/25/2016,7/27/2016,Second Class,LB-16735,Larry Blacks,Consumer,United States,Los Angeles,California,6/30/2146,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,1/21/1900,1/6/1900,1/0/1900,1/10/1900,50.00%,2016,July
11/26/1905,CA-2014-124646,6/22/2014,6/24/2014,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,9/11/2051,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,5/15/1901,1/3/1900,1/0/1900,1/0/1900,0.00%,2014,June
11/27/1905,CA-2014-124646,6/22/2014,6/24/2014,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,9/11/2051,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,6/9/1900,1/3/1900,1/0/1900,1/9/1900,6.00%,2014,June
11/28/1905,CA-2017-148166,10/21/2017,10/26/2017,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Deltona,Florida,8/5/1989,South,OFF-AR-10004956,Office Supplies,Art,Newell 33,1/17/1900,1/4/1900,1/0/1900,1/2/1900,11.25%,2017,October
11/29/1905,CA-2016-159737,9/3/2016,9/9/2016,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,12/9/2065,Central,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",1/8/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-170.00%,2016,September
11/30/1905,CA-2016-141019,5/14/2016,5/14/2016,Same Day,LH-17155,Logan Haushalter,Consumer,United States,Cincinnati,Ohio,11/1/2023,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",3/19/1900,1/1/1900,1/0/1900,1/29/1900,37.50%,2016,May
12/1/1905,CA-2016-101938,1/7/2016,1/12/2016,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Oakland,California,1/2/2159,West,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,2/3/1900,1/1/1900,1/0/1900,1/10/1900,29.00%,2016,January
12/2/1905,CA-2017-166296,3/13/2017,3/19/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Manteca,California,1/6/2161,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,11/9/1900,1/3/1900,1/0/1900,5/29/1900,48.00%,2017,March
12/3/1905,CA-2016-154018,10/13/2016,10/19/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,8/31/2113,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,7/9/1900,1/3/1900,1/0/1900,1/23/1900,12.50%,2016,October
12/4/1905,CA-2016-154018,10/13/2016,10/19/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,8/31/2113,Central,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,1/8/1900,1/2/1900,1/0/1900,1/3/1900,36.25%,2016,October
12/5/1905,CA-2016-154018,10/13/2016,10/19/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,8/31/2113,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",5/18/1900,1/5/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-107.50%,2016,October
12/6/1905,CA-2016-154018,10/13/2016,10/19/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,8/31/2113,Central,OFF-AR-10002067,Office Supplies,Art,Newell 334,1/15/1900,1/1/1900,1/0/1900,1/1/1900,7.50%,2016,October
12/7/1905,CA-2016-154018,10/13/2016,10/19/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,8/31/2113,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,1/6/1900,1/7/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-175.00%,2016,October
12/8/1905,CA-2017-117870,1/27/2017,1/30/2017,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,2/13/2021,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,1/14/1900,1/3/1900,1/0/1900,1/1/1900,12.50%,2017,January
12/9/1905,CA-2017-117870,1/27/2017,1/30/2017,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,2/13/2021,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,3/11/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-12.50%,2017,January
